Changes to be reflected on webiste,,Check Status,State Name,State Shortname,Entity,File Name,Google drive link,Document heirarchy,Parent file name,Source Link,Title length,ID as per document,Document title,Document short name,Type of Document/ Document Type-detail,Date of issuance,Year of Issuance,Petitioner,Respondents,Start year of consideration,End year of consideration,Document type,Sector,Sub-sector,Status,Issuing authority,Type of issuing authority,Additional tags,About document,Document format,Summary available on indiaredata.org,Sharmila's Comment,Amruta's Comments
,,,Punjab,PB,,PB-ED-RE-RE-Policy-2012-1st Amendment-2015,https://drive.google.com/file/d/1vEG5YholfDpdCXHH00MCMEEY6aUVZfy-/view?usp=drive_link,Child,PB-ED-RE-RE-Policy-2012-Prinicpal,https://www.peda.gov.in/media/pdf/NRSEPolicyFirstAmendment09072015.pdf,80,No. 18/7/2015-PE1/1605,Kerala New and Renewable Sources of Energy (NRSE)(First Amendment) Policy – 2015,Kerala RE Policy 2012-1st Amendment,,9 Jul 2015,2015,,,9 Jul 2015,,Policy,RE,RE,Active,PSERC,Government Department,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2009-Principal,https://drive.google.com/file/d/1WIJ3RDNYlJGJvISN5U2i83BzIOfRPf2C/view?usp=drive_link,Parent,CERC-RE-Tariff-Regulation-2009-Principal,https://cercind.gov.in/regulation/45-GZ.pdf,137,F.No.L-7/186(201)/2009-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources) Regulations, 2009",CERC RE Tariff Regulation 2009-Principal,,17 Sep 2009,2009,,,17 Sep 2009,31 Mar 2012,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,"ASK what is DL in file name and shortname, done by Sneha",India,DL,,CERC-RE-Tariff-Regulation-2009-Principal-SOR,https://drive.google.com/file/d/1IVRB3ZyVVXIcmV5ckSUqnft80r00hm6R/view?usp=drive_link,Parent,CERC-RE-Tariff-Regulation-2009-Principal,https://cercind.gov.in/Regulations/Final_SOR_RE_Tariff_Regulations_to_upload_7_oct_09.pdf,157,F.NoL-7/186(201)/2009-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources) Regulations, 2009 Statement of Reason",CERC RE Tariff Regulation 2009-Principal SOR,,7 Oct 2009,2009,,,7 Oct 2009,,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-REC-Regulation-2010-Principal,https://drive.google.com/file/d/1LvDaCNwNyPdv8WyTZJh2kZjkM0eAMqXX/view?usp=drive_link,Parent,CERC-RE-REC-Regulation-2010-Principal,https://cercind.gov.in/2015/regulation/GZT49.pdf,175,No. L-1/12/2010-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Recognition and Issuance of Renewable Energy Certificate for Renewable Energy Generation) Regulations, 2010",CERC RE REC Regulation 2010-Principal,,18 Jan 2010,2010,,,18 Jan 2010,,Regulation,RE,REC,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-REC-Regulation-2010-Principal SOR,https://drive.google.com/file/d/1h_cJwv4t0V3aSKEgQfVfs_WmMLI8GXLk/view?usp=drive_link,Parent,CERC-RE-REC-Regulation-2010-Principal,https://cercind.gov.in/Regulations/Statement-of-Reasons_SOR_for-CERC_REC_regualtions_2010.pdf,195,No. L-1/12/2010-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Recognition and Issuance of Renewable Energy Certificate for Renewable Energy Generation) Regulations, 2010 Statement of Reason",CERC RE REC Regulation 2010-Principal SOR,,14 Jan 2010,2010,,,14 Jan 2010,,Regulation,RE,REC,Active,CERC,Commission,,,pdf,,,
,,Ask SA,India,IN,,CERC-RE-REC-Regulation-2010-Principal,https://drive.google.com/file/d/13WAceYndGj5hLkEFrXI5I31FV2s8pwA7/view?usp=drive_link,Parent,CERC-RE-REC-Regulation-2010-Principal,https://cercind.gov.in/regulation/53-GZ.pdf,175,No. 1/1/2009-Reg. Aff. (REC)/CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Recognition and Issuance of Renewable Energy Certificate for Renewable Energy Generation) Regulations, 2010",CERC RE REC Regulation 2010-Principal ,,1 Feb 2010,2010,,,1 Feb 2010,,Regulation,RE,REC,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2009-1st_Amendment-2010,https://drive.google.com/file/d/1cwmbIEJqxs8q-T16T3lmEGaTOR7YHPgC/view?usp=drive_link,Child,CERC-RE-Tariff-Regulation-2009-Principal,https://cercind.gov.in/regulation/54-GZ.pdf,154,No. L-7/186(201)/2009-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources)(First Amendment) Regulations, 2010",CERC RE Tariff Regulation 2009-1st Amendment,,25 Feb 2010,2010,,,25 Feb 2010,,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2009-1st_Amendment-2010-SOR,https://drive.google.com/file/d/1dCaSF2frShejpt3Gvh3kBFopbwT_7r_j/view?usp=drive_link,Child,CERC-RE-Tariff-Regulation-2009-Principal,https://cercind.gov.in/Regulations/SOR_RE_dt%2027.4.10.pdf,174,No.L-7/186(201)/2009-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources)(First Amendment) Regulations, 2010 Statement of Reason",CERC RE Tariff Regulation 2009-1st Amendment SOR,,27 Apr 2010,2010,,,27 Apr 2010,,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2012-Principal,https://drive.google.com/file/d/1yRu8ZUGwsmn-sVkP_jg3UfkySRAd8xBv/view?usp=drive_link,Parent,CERC-RE-Tariff-Regulation-2012-Principal,https://cercind.gov.in/2015/regulation/GZT75.pdf,137,No.: L-1/94/CERC/2011,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources) Regulations, 2012",CERC RE Tariff Regulation 2012-Principal,,6 Feb 2012,2012,,,1 Apr 2012,1 Apr 2017,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2012-Principal-SOR,https://drive.google.com/file/d/1muYxIObxCGIIJpf2tYFJDFeMxbClvzbY/view?usp=drive_link,Child,CERC-RE-Tariff-Regulation-2012-Principal,https://cercind.gov.in/2012/regulation/RE_Tariff_Regulations_2012_SOR%206-2-2012.pdf,157,No.: L-1/94/CERC/2011,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources) Regulations, 2012 Statement of Reason",CERC RE Tariff Regulation 2012-Principal SOR,,6 Feb 2012,2012,,,6 Feb 2012,,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-REC-Regulation-2010-1st_Amendment-2010,https://drive.google.com/file/d/1iRXOdAyGurtWEx4XnhKN6xGM9Q9PfLl4/view?usp=drive_link,Child,CERC-RE-REC-Regulation-2010-Principal,https://cercind.gov.in/2015/regulation/GZT68.pdf,192,No. L-1/12/2010-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Recognition and Issuance of Renewable Energy Certificate for Renewable Energy Generation)(First Amendment) Regulations, 2010",CERC RE REC Regulation 2010-1st Amendment,,29 Sep 2010,2010,,,29 Sep 2010,,Regulation,RE,REC,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-REC-Regulation-2010-1st_Amendment-2010-SOR,https://drive.google.com/file/d/1aqFl5YyL-WqnnBjwKGCQgRKUikKrJ6dm/view?usp=drive_link,Child,CERC-RE-REC-Regulation-2010-Principal,https://cercind.gov.in/Regulations/REC_Amemdment_SOR_27_9_2010.pdf,213,No. L-1/12/2010-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for recognition and issuance of Renewable Energy Certificate for Renewable Energy Generation) (First Amendment) Regulations, 2010 Statement of Reason",CERC RE REC Regulation 2010-1st Amendment SOR,,27 Sep 2010,2010,,,27 Sep 2010,,Regulation,RE,REC,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-REC-Regulation-2010-2nd_Amendment-2013,https://drive.google.com/file/d/1eAOlsLzl2kObyzpvEttsWy2B3eR9I74n/view?usp=drive_link,Child,CERC-RE-REC-Regulation-2010-Principal,https://cercind.gov.in/2013/regulation/GZ-89.pdf,194,No. L‐1/12/2010‐CERC,"Central Electricity Regulatory Commission (Terms and Conditions for recognition and issuance of Renewable Energy Certificate for Renewable Energy Generation) (Second Amendment) Regulations, 2013",CERC RE REC Regulation 2010-2nd Amendment,,10 Jul 2013,2013,,,11 Jul 2013,,Regulation,RE,REC,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-REC-Regulation-2010-2nd_Amendment-2013-SOR,https://drive.google.com/file/d/1PU-15DFY8Rs4gIWJr3OHpyfVOOTeoXzO/view?usp=drive_link,Child,CERC-RE-REC-Regulation-2010-Principal,https://cercind.gov.in/2013/regulation/sor15.pdf,214,No. L‐1/12/2010‐CERC,"Central Electricity Regulatory Commission (Terms and Conditions for recognition and issuance of Renewable Energy Certificate for Renewable Energy Generation) (Second Amendment) Regulations, 2013 Statement Of Reason",CERC RE REC Regulation 2010-2nd Amendment SOR,,10 Jul 2013,2013,,,10 Jul 2013,,Regulation,RE,REC,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2012-1st_Amendment-2014,https://drive.google.com/file/d/1mpA5qPCMcPVPOmuevyNJ-zf7q5EVdnip/view?usp=drive_link,Child,CERC-RE-Tariff-Regulation-2012-Principal,https://cercind.gov.in/2015/regulation/GZT95.pdf,154,No.: L-1/94/CERC/2011,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources)(First Amendment) Regulations, 2014",CERC RE Tariff Regulation 2012-1st Amendment,,18 Mar 2014,2014,,,21 Mar 2014,,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2012-1st_Amendment-2014-SOR,https://drive.google.com/file/d/13q_tQNCOEX2U168oLZxEefUmxyCCw1e1/view?usp=drive_link,Child,CERC-RE-Tariff-Regulation-2012-Principal,https://cercind.gov.in/2014/regulation/sor94.pdf,175,No.: L-1/94/CERC/2011,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources) (First Amendment) Regulations, 2014 Statement of Reason",CERC RE Tariff Regulation 2012-1st Amendment SOR,,18 Mar 2014,2014,,,18 Mar 2014,,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-REC-Regulation-2010-3rd_Amendment-2014,https://drive.google.com/file/d/1KTBJKr_jvQJwwuEnYFd5WJmgkJyitGew/view?usp=drive_link,Child,CERC-RE-REC-Regulation-2010-Principal,https://cercind.gov.in/2015/regulation/GZT101.pdf,193,No. L-1/12/2010-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for recognition and issuance of Renewable Energy Certificate for Renewable Energy Generation) (Third Amendment) Regulations, 2014",CERC RE REC Regulation 2010-3rd Amendment,,30 Dec 2014,2014,,,1 Jan 2015,,Regulation,RE,REC,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-REC-Regulation-2010-3rd_Amendment-2014-SOR,https://drive.google.com/file/d/1H66fNyhBwzoY7rpX_Js22kcRdm_ZlFLK/view?usp=drive_link,Child,CERC-RE-REC-Regulation-2010-Principal,https://cercind.gov.in/2014/regulation/sor16.pdf,213,No. L-1/12/2010-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for recognition and issuance of Renewable Energy Certificate for Renewable Energy Generation) (Third Amendment) Regulations, 2014 Statement Of Reason",CERC RE REC Regulation 2010-3rd Amendment SOR,,30 Dec 2014,2014,,,30 Dec 2014,,Regulation,RE,REC,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2012-2nd_Amendment-2014,https://drive.google.com/file/d/1RY1UaPlXazavwgkD5sT91PfJQ7bJJ65b/view?usp=drive_link,Child,CERC-RE-Tariff-Regulation-2012-Principal,https://cercind.gov.in/2015/regulation/GZT103.pdf,155,No.: L-1/94/CERC/2011,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources)(Second Amendment) Regulations, 2014",CERC RE Tariff Regulation 2012-2nd Amendment,,5 Jan 2015,2015,,,5 Jan 2015,31 Mar 2017,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Will SOR have an end date? Ask SA,India,IN,,CERC-RE-Tariff-Regulation-2012-2nd_Amendment-2014-SOR,https://drive.google.com/file/d/1VinJUHmWm5a-eICHsA-F1qV3zmjFC1dj/view?usp=drive_link,Child,CERC-RE-Tariff-Regulation-2012-Principal,https://cercind.gov.in/2015/regulation/SOR5.pdf,176,No.: L-1/94/CERC/2011,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources)(Second Amendment) Regulations, 2014 Statement of Reason ",CERC RE Tariff Regulation 2012-2nd Amendment SOR,,5 Jan 2015,2015,,,5 Jan 2015,31 Mar 2017,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2012-3rd_Amendment-2015,https://drive.google.com/file/d/1dmtRV2Vlaz5a4tiN41nCqXANShFIeO-B/view?usp=drive_link,Child,CERC-RE-Tariff-Regulation-2012-Principal,https://cercind.gov.in/2015/regulation/NotiRE.pdf,154,No. : L-1/94/CERC/2011,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources)(Third Amendment) Regulations, 2015",CERC RE Tariff Regulation 2012-3rd Amendment,,10 Jul 2015,2015,,,10 Jul 2015,31 Mar 2017,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2012-3rd_Amendment-2015-SOR,https://drive.google.com/file/d/10_JSgz7zlQBDCWhp8uXDIVeQf4FvUrFi/view?usp=drive_link,Child,CERC-RE-Tariff-Regulation-2012-Principal,https://cercind.gov.in/2015/regulation/SORRE.pdf,174,No. : L-1/94/CERC/2011,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources)(Third Amendment) Regulations, 2015 Statement of Reason",CERC RE Tariff Regulation 2012-3rd Amendment SOR,,10 Jul 2015,2015,,,,,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2012-4th_Amendment-2015,https://drive.google.com/file/d/1grgKBDzfoR0UWgnSOVB3wCwob-cbz_vv/view?usp=drive_link,Child,CERC-RE-Tariff-Regulation-2012-Principal,https://cercind.gov.in/2015/regulation/GZT115.pdf,155,No. : L-1/94/CERC/2011,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources)(Fourth Amendment) Regulations, 2015",CERC RE Tariff Regulation 2012-4th Amendment,,7 Oct 2015,2015,,,23 Oct 2015,,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2012-4th_Amendment-2015-SOR,https://drive.google.com/file/d/1I5bI1cGdLtf36OxKqsnQi_5UtP9RRSX4/view?usp=sharing,Child,CERC-RE-Tariff-Regulation-2012-Principal,https://cercind.gov.in/2015/regulation/SOR115.pdf,175,No. : L-1/94/CERC/2011,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources)(Fourth Amendment) Regulations, 2015 Statement of Reason",CERC RE Tariff Regulation 2012-4th Amendment SOR,,7 Oct 2015,2015,,,,,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2012-5th_Amendment-2016,https://drive.google.com/file/d/1VN9_zBuMIeM6_tAWfu21epzfvFWqHceR/view?usp=drive_link,Child,CERC-RE-Tariff-Regulation-2012-Principal,https://cercind.gov.in/2016/regulation/122.pdf,155,No. L-1/94/CERC/2011,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources) (Fifth Amendment) Regulations, 2016",CERC RE Tariff Regulation 2012-5th Amendment,,30 Mar 2016,2016,,,31 Mar 2016,31 Mar 2017,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2012-5th_Amendment-2016-SOR,https://drive.google.com/file/d/1ulBNB1eEAqoRrcMyNJEe2D-SIJnSGD-p/view?usp=drive_link,Child,CERC-RE-Tariff-Regulation-2012-Principal,https://cercind.gov.in/2016/regulation/SOR_119.pdf,175,No. L-1/94/CERC/2011,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources) (Fifth Amendment) Regulations, 2016 Statement of Reason",CERC RE Tariff Regulation 2012-5th Amendment SOR,,30 Mar 2016,2016,,,,,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-REC-Regulation-2010-4th_Amendment-2016,https://drive.google.com/file/d/1tTDJzCSioI0qOppwyCECDaRmi-L1Lwbn/view?usp=sharing,Child,CERC-RE-REC-Regulation-2010-Principal,https://cercind.gov.in/2016/regulation/123.pdf,194,F. No. L-1/12/2010-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for recognition and issuance of Renewable Energy Certificate for Renewable Energy Generation) (Fourth Amendment) Regulations, 2016",CERC RE REC Regulation 2010-4th Amendment,,23 Mar 2016,2016,,,30 Mar 2016,,Regulation,RE,REC,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-REC-Regulation-2010-4th_Amendment-2016-SOR,https://drive.google.com/file/d/19G4nP9d5WT5rS837pW3nsDHviYpNj_oQ/view?usp=sharing,Child,CERC-RE-REC-Regulation-2010-Principal,https://cercind.gov.in/2016/regulation/SOR.pdf,214,F. No. L-1/12/2010-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for recognition and issuance of Renewable Energy Certificate for Renewable Energy Generation) (Fourth Amendment) Regulations, 2016 Statement of Reason",CERC RE REC Regulation 2010-4th Amendment SOR,,28 Mar 2016,2016,,,,,Regulation,RE,REC,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2017-Principal,https://drive.google.com/file/d/1l0KDNp-cU55BuPJ87XFgebMrdNFFsPmA/view?usp=drive_link,Parent,CERC-RE-Tariff-Regulation-2017-Principal,https://cercind.gov.in/2017/regulation/133-Gaz.pdf,137,No.: 1/21/2017-Reg.Aff./(RE-Tariff - 2017-20)/CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources) Regulations, 2017",CERC RE Tariff Regulation 2017-Principal,,17 Apr 2017,2017,,,1 Apr 2017,30 Jun 2020,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2017-Principal-SOR,https://drive.google.com/file/d/19UJ3iz6nCd0aVDJrXkya1KYh58A5I1Vl/view?usp=sharing,Child,CERC-RE-Tariff-Regulation-2017-Principal,https://cercind.gov.in/2017/regulation/SOR131.pdf,157,No.: 1/21/2017-Reg.Aff./(RE-Tariff - 2017-20)/CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources) Regulations, 2017 Statement of Reason",CERC RE Tariff Regulation 2017-Principal SOR,,18 Apr 2017,2017,,,,,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2020-Principal,https://drive.google.com/file/d/15yTVC63dNMai4i38vS-nC5dpxqTGjiTO/view?usp=drive_link,Parent,CERC-RE-Tariff-Regulation-2020-Principal,https://cercind.gov.in/2020/regulation/159-Gaz.pdf,137,No.: RA-14026(11)/4/2020-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources) Regulations, 2020",CERC RE Tariff Regulation 2020-Principal,,23 Jun 2020,2020,,,1 Jul 2020,31 Mar 2024,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2020-Principal-SOR,https://drive.google.com/file/d/18oKSAyud8_BZVf1Zt8Y2EllVYMpL0dCo/view?usp=drive_link,Child,CERC-RE-Tariff-Regulation-2020-Principal,https://cercind.gov.in/2020/regulation/159_SoR.pdf,157,No. RA-14026(11)/4/2020-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources) Regulations, 2020 Statement of Reason",CERC RE Tariff Regulation 2020-Principal SOR,,7 Jul 2020,2020,,,,,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-REC-Regulation-2022-Principal,https://drive.google.com/file/d/1Mj1gexU2JHRU3Zpp9Gf3IYRfTqj5_Lpp/view?usp=drive_link,Parent,CERC-RE-REC-Regulation-2022-Principal,https://cercind.gov.in/Regulations/172-GAZ.pdf,148,No. RA-14026(11)/1/2022-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Renewable Energy Certificates for Renewable Energy Generation) Regulations, 2022",CERC RE REC Regulation 2022-Principal,,9 May 2022,2022,,,5 December 2022,,Regulation,RE,REC,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-REC-Regulation-2022-Principal-SOR,https://drive.google.com/file/d/1AeSykz3VcW4GAVELT4f-jObIiCHzavB6/view?usp=drive_link,Child,CERC-RE-REC-Regulation-2022-Principal,https://cercind.gov.in/regulations/172-SOR-REC.pdf,168,No. RA14026 (11)/1/2022-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Renewable Energy Certificates for Renewable Energy Generation) Regulations, 2022 Statement of Reason",CERC RE REC Regulation 2022-Principal SOR,,11 Jun 2022,2022,,,,,Regulation,RE,REC,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2024-Principal,https://drive.google.com/file/d/19zztTdTgwTo9TXGmUUOK9O2OisbRoOFe/view?usp=sharing,Parent,CERC-RE-Tariff-Regulation-2024-Principal,https://cercind.gov.in/Regulations/189-GAZ.pdf,137,No.: RA-14026(11)/1/2023-CERC,"Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources) Regulations, 2024",CERC RE Tariff Regulation 2024-Principal,,12 Jun 2024,2024,,,1 Jul 24,31 Mar 2027,Regulation,RE,Tariff,Active,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-REC-Regulation-2010-2nd_Amendment-2013-Draft,https://drive.google.com/file/d/1KwsR6BWw2IaGWxYeLImQ7K-Y9e180OWH/view?usp=sharing,Child,CERC-RE-REC-Regulation-2010-Principal,https://cercind.gov.in/2013/draft_reg/Notification2.pdf,200,No.F.L-1/12/2010-CERC,"Draft Central Electricity Regulatory Commission (Terms and Conditions for recognition and issuance of Renewable Energy Certificate for Renewable Energy Generation) (Second Amendment) Regulations, 2013",CERC RE REC Regulation 2010-2nd Amendment Draft,,2 Apr 2013,2013,,,,,Regulation,RE,REC,Draft,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-REC-Regulation-2010-2nd_Amendment-2013-Draft-EM,https://drive.google.com/file/d/1c0RGVrLYXB3dtq_1M8QTVfMA19-LLnGp/view?usp=drive_link,Child,CERC-RE-REC-Regulation-2010-Principal,https://cercind.gov.in/2013/draft_reg/expl_memo2.pdf,232,No.F.L-1/12/2010-CERC,"Explanatory Memorandum for the “Draft Central Electricity Regulatory Commission (Terms and Conditions for recognition and issuance of Renewable Energy Certificate for Renewable Energy Generation) (Second Amendment) Regulations, 2012",CERC RE REC Regulation 2010-2nd Amendment Draft EM,,2 Apr 2013,2013,,,,,Regulation,RE,REC,Draft,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2012-1st_Amendment-2013-Draft,https://drive.google.com/file/d/1CRfxxyvAeaGCNR9YAGMUK8r0Iqx4S7eH/view?usp=sharing,Child,CERC-RE-Tariff-Regulation-2012-Principal,https://cercind.gov.in/2013/draft_reg/Notification6.pdf,161,No.L-1/94/CERC/2011,"Draft Central Electricity Regulatory Commission (Terms and Conditions for Tariff determination from Renewable Energy Sources) (First Amendment) Regulations, 2013",CERC RE Tariff Regulation 2012-1st Amendment Draft,,6 Dec 2013,2013,,,,,Regulation,RE,Tariff,Draft,CERC,Commission,,,pdf,,,
,,Done by Sneha,India,IN,,CERC-RE-Tariff-Regulation-2012-1st-Amendment-2013-Draft-EM,https://drive.google.com/drive/folders/1BUsEUkjJoYsNeh541ScwDNw4_6Iq5Bjd,Child,CERC-RE-Tariff-Regulation-2012-Principal,https://cercind.gov.in/2013/draft_reg/expl_memo6.pdf,232,No.L-1/94/CERC/2011,"Explanatory Memorandum for the “Draft Central Electricity Regulatory Commission (Terms and Conditions for recognition and issuance of Renewable Energy Certificate for Renewable Energy Generation) (Second Amendment) Regulations, 2012",CERC RE Tariff Regulation 2012-1st Amendment Draft EM,,6 Dec 2013,2013,,,,,Regulation,RE,Tariff,Draft,CERC,Commission,,,pdf,,,
